STATEFP,COUNTYFP,COUNTYNS,NAME_COUNTY,NAME,AREALAND,AREAWATER,CENTLAT,CENTLON,INTPTLAT,INTPTLON,COUSUBFP,COUSUBNS,GEOID,NAME_BARRIO,NAMELSAD,LSAD,ALAND,AWATER,INTPTLAT.1,INTPTLON.1,NAME_BARRIO1,NAME1,NAME_COUNTY1,NAMELSAD1
72,37,1804498,Ceiba,Ceiba Municipio,75201649,336178484,18.268382,-65.5592842,18.2532647,-65.6207649,17644,2414971,7203717644,Chupacallos,Chupacallos barrio,20,7159889,0,18.2564698,-65.667495,chupacallos,ceiba municipio,ceiba,chupacallos barrio
72,37,1804498,Ceiba,Ceiba Municipio,75201649,336178484,18.268382,-65.5592842,18.2532647,-65.6207649,23019,2415040,7203723019,Daguao,Daguao barrio,20,3027696,3042,18.2405975,-65.6808678,daguao,ceiba municipio,ceiba,daguao barrio
72,37,1804498,Ceiba,Ceiba Municipio,75201649,336178484,18.268382,-65.5592842,18.2532647,-65.6207649,32178,2415462,7203732178,Guayacán,Guayacán barrio,20,11570826,6811519,18.2240984,-65.6361286,guayacan,ceiba municipio,ceiba,guayacan barrio
72,37,1804498,Ceiba,Ceiba Municipio,75201649,336178484,18.268382,-65.5592842,18.2532647,-65.6207649,48260,2415607,7203748260,Machos,Machos barrio,20,20317140,10081790,18.2532647,-65.6207649,machos,ceiba municipio,ceiba,machos barrio
72,37,1804498,Ceiba,Ceiba Municipio,75201649,336178484,18.268382,-65.5592842,18.2532647,-65.6207649,67825,2415886,7203767825,Quebrada Seca,Quebrada Seca barrio,20,7160208,31956,18.2337079,-65.6637362,quebrada seca,ceiba municipio,ceiba,quebrada seca barrio
72,37,1804498,Ceiba,Ceiba Municipio,75201649,336178484,18.268382,-65.5592842,18.2532647,-65.6207649,69846,2415908,7203769846,Río Abajo,Río Abajo barrio,20,20782371,1678,18.2749529,-65.7457487,rio abajo,ceiba municipio,ceiba,rio abajo barrio
72,37,1804498,Ceiba,Ceiba Municipio,75201649,336178484,18.268382,-65.5592842,18.2532647,-65.6207649,74490,2415974,7203774490,Saco,Saco barrio,20,3752404,7018,18.2764828,-65.6687791,saco,ceiba municipio,ceiba,saco barrio
72,39,1804499,Ciales,Ciales Municipio,172310193,459604,18.2890083,-66.5164443,18.2959127,-66.5155884,17730,2414972,7203917730,Ciales,Ciales barrio-pueblo,41,290382,0,18.3361734,-66.4688749,ciales,ciales municipio,ciales,ciales barrio-pueblo
72,39,1804499,Ciales,Ciales Municipio,172310193,459604,18.2890083,-66.5164443,18.2959127,-66.5155884,17816,2414973,7203917816,Cialitos,Cialitos barrio,20,23823629,0,18.2583838,-66.5355902,cialitos,ciales municipio,ciales,cialitos barrio
72,39,1804499,Ciales,Ciales Municipio,172310193,459604,18.2890083,-66.5164443,18.2959127,-66.5155884,20568,2415008,7203920568,Cordillera,Cordillera barrio,20,10762137,733,18.3253628,-66.4977199,cordillera,ciales municipio,ciales,cordillera barrio
72,39,1804499,Ciales,Ciales Municipio,172310193,459604,18.2890083,-66.5164443,18.2959127,-66.5155884,29684,2415425,7203929684,Frontón,Frontón barrio,20,29569285,0,18.3083352,-66.558693,fronton,ciales municipio,ciales,fronton barrio
72,39,1804499,Ciales,Ciales Municipio,172310193,459604,18.2890083,-66.5164443,18.2959127,-66.5155884,34285,2415492,7203934285,Hato Viejo,Hato Viejo barrio,20,34102648,150113,18.3426042,-66.5223957,hato viejo,ciales municipio,ciales,hato viejo barrio
72,39,1804499,Ciales,Ciales Municipio,172310193,459604,18.2890083,-66.5164443,18.2959127,-66.5155884,37338,2415532,7203937338,Jaguas,Jaguas barrio,20,11357453,222820,18.3181849,-66.4652765,jaguas,ciales municipio,ciales,jaguas barrio
72,39,1804499,Ciales,Ciales Municipio,172310193,459604,18.2890083,-66.5164443,18.2959127,-66.5155884,61375,2415775,7203961375,Pesas,Pesas barrio,20,11771603,2421,18.3021658,-66.4900081,pesas,ciales municipio,ciales,pesas barrio
72,39,1804499,Ciales,Ciales Municipio,172310193,459604,18.2890083,-66.5164443,18.2959127,-66.5155884,64170,2415805,7203964170,Pozas,Pozas barrio,20,18200018,0,18.2714283,-66.4774981,pozas,ciales municipio,ciales,pozas barrio
72,39,1804499,Ciales,Ciales Municipio,172310193,459604,18.2890083,-66.5164443,18.2959127,-66.5155884,82961,2416068,7203982961,Toro Negro,Toro Negro barrio,20,32433038,83517,18.2143147,-66.5291992,toro negro,ciales municipio,ciales,toro negro barrio
72,41,1804500,Cidra,Cidra Municipio,93297945,1120363,18.1737093,-66.1609285,18.1743906,-66.1616177,3755,2415130,7204103755,Arenas,Arenas barrio,20,8025387,62233,18.1654163,-66.1378976,arenas,cidra municipio,cidra,arenas barrio
72,41,1804500,Cidra,Cidra Municipio,93297945,1120363,18.1737093,-66.1609285,18.1743906,-66.1616177,6722,2415164,7204106722,Bayamón,Bayamón barrio,20,7405937,768864,18.1819437,-66.1173602,bayamon,cidra municipio,cidra,bayamon barrio
72,41,1804500,Cidra,Cidra Municipio,93297945,1120363,18.1737093,-66.1609285,18.1743906,-66.1616177,7281,2415171,7204107281,Beatriz,Beatriz barrio,20,10986043,16112,18.1566777,-66.1087419,beatriz,cidra municipio,cidra,beatriz barrio
72,41,1804500,Cidra,Cidra Municipio,93297945,1120363,18.1737093,-66.1609285,18.1743906,-66.1616177,16010,2414950,7204116010,Ceiba,Ceiba barrio,20,11495484,0,18.2016291,-66.1691974,ceiba,cidra municipio,cidra,ceiba barrio
72,41,1804500,Cidra,Cidra Municipio,93297945,1120363,18.1737093,-66.1609285,18.1743906,-66.1616177,17417,2575549,7204117417,Certenejas,Certenejas barrio,20,8829429,265328,18.192516,-66.1220108,certenejas,cidra municipio,cidra,certenejas barrio
72,41,1804500,Cidra,Cidra Municipio,93297945,1120363,18.1737093,-66.1609285,18.1743906,-66.1616177,18117,2414979,7204118117,Cidra,Cidra barrio-pueblo,41,294905,0,18.1758054,-66.1610694,cidra,cidra municipio,cidra,cidra barrio-pueblo
72,41,1804500,Cidra,Cidra Municipio,93297945,1120363,18.1737093,-66.1609285,18.1743906,-66.1616177,34930,2415504,7204134930,Honduras,Honduras barrio,20,5751680,0,18.1520768,-66.2088287,honduras,cidra municipio,cidra,honduras barrio
72,41,1804500,Cidra,Cidra Municipio,93297945,1120363,18.1737093,-66.1609285,18.1743906,-66.1616177,54495,2415696,7204154495,Monte Llano,Monte Llano barrio,20,4907944,1165,18.2032711,-66.1543864,monte llano,cidra municipio,cidra,monte llano barrio
72,41,1804500,Cidra,Cidra Municipio,93297945,1120363,18.1737093,-66.1609285,18.1743906,-66.1616177,68341,2415897,7204168341,Rabanal,Rabanal barrio,20,9772839,3221,18.1744155,-66.1991424,rabanal,cidra municipio,cidra,rabanal barrio
72,41,1804500,Cidra,Cidra Municipio,93297945,1120363,18.1737093,-66.1609285,18.1743906,-66.1616177,69502,2415904,7204169502,Rincón,Rincón barrio,20,6605152,0,18.1509763,-66.1694578,rincon,cidra municipio,cidra,rincon barrio
72,41,1804500,Cidra,Cidra Municipio,93297945,1120363,18.1737093,-66.1609285,18.1743906,-66.1616177,69889,2415909,7204169889,Río Abajo,Río Abajo barrio,20,5624868,0,18.187162,-66.1899167,rio abajo,cidra municipio,cidra,rio abajo barrio
72,41,1804500,Cidra,Cidra Municipio,93297945,1120363,18.1737093,-66.1609285,18.1743906,-66.1616177,75006,2415981,7204175006,Salto,Salto barrio,20,4256124,0,18.1696312,-66.2251284,salto,cidra municipio,cidra,salto barrio
72,41,1804500,Cidra,Cidra Municipio,93297945,1120363,18.1737093,-66.1609285,18.1743906,-66.1616177,80725,2416038,7204180725,Sud,Sud barrio,20,5124232,3440,18.1648483,-66.1653296,sud,cidra municipio,cidra,sud barrio
72,41,1804500,Cidra,Cidra Municipio,93297945,1120363,18.1737093,-66.1609285,18.1743906,-66.1616177,82789,2416066,7204182789,Toíta,Toíta barrio,20,4217921,0,18.1500836,-66.1900999,toita,cidra municipio,cidra,toita barrio
72,43,1804501,Coamo,Coamo Municipio,202052321,38061,18.0973009,-66.3601668,18.1037997,-66.3575862,18762,2414991,7204318762,Coamo,Coamo barrio-pueblo,41,2299300,162,18.0783747,-66.3600685,coamo,coamo municipio,coamo,coamo barrio-pueblo
72,43,1804501,Coamo,Coamo Municipio,202052321,38061,18.0973009,-66.3601668,18.1037997,-66.3575862,18848,2414990,7204318848,Coamo Arriba,Coamo Arriba barrio,20,9965701,0,18.1416982,-66.3674804,coamo arriba,coamo municipio,coamo,coamo arriba barrio
72,43,1804501,Coamo,Coamo Municipio,202052321,38061,18.0973009,-66.3601668,18.1037997,-66.3575862,22933,2415039,7204322933,Cuyón,Cuyón barrio,20,26282871,2727,18.089815,-66.3019832,cuyon,coamo municipio,coamo,cuyon barrio
72,43,1804501,Coamo,Coamo Municipio,202052321,38061,18.0973009,-66.3601668,18.1037997,-66.3575862,34371,2415493,7204334371,Hayales,Hayales barrio,20,10882201,0,18.1620328,-66.3710642,hayales,coamo municipio,coamo,hayales barrio
72,43,1804501,Coamo,Coamo Municipio,202052321,38061,18.0973009,-66.3601668,18.1037997,-66.3575862,47056,2415601,7204347056,Los Llanos,Los Llanos barrio,20,17616505,5867,18.055297,-66.4072906,los llanos,coamo municipio,coamo,los llanos barrio
72,43,1804501,Coamo,Coamo Municipio,202052321,38061,18.0973009,-66.3601668,18.1037997,-66.3575862,58021,2415741,7204358021,Palmarejo,Palmarejo barrio,20,13924922,835,18.0655128,-66.3276623,palmarejo,coamo municipio,coamo,palmarejo barrio
72,43,1804501,Coamo,Coamo Municipio,202052321,38061,18.0973009,-66.3601668,18.1037997,-66.3575862,60085,2415760,7204360085,Pasto,Pasto barrio,20,34859446,6681,18.1206078,-66.3497959,pasto,coamo municipio,coamo,pasto barrio
72,43,1804501,Coamo,Coamo Municipio,202052321,38061,18.0973009,-66.3601668,18.1037997,-66.3575862,60687,2415767,7204360687,Pedro García,Pedro García barrio,20,17053974,0,18.1451864,-66.404651,pedro garcia,coamo municipio,coamo,pedro garcia barrio
72,43,1804501,Coamo,Coamo Municipio,202052321,38061,18.0973009,-66.3601668,18.1037997,-66.3575862,66062,2415859,7204366062,Pulguillas,Pulguillas barrio,20,10417737,0,18.1490384,-66.3311249,pulguillas,coamo municipio,coamo,pulguillas barrio
72,43,1804501,Coamo,Coamo Municipio,202052321,38061,18.0973009,-66.3601668,18.1037997,-66.3575862,76253,2415995,7204376253,San Ildefonso,San Ildefonso barrio,20,32112285,21789,18.0419868,-66.3512756,san ildefonso,coamo municipio,coamo,san ildefonso barrio
72,43,1804501,Coamo,Coamo Municipio,202052321,38061,18.0973009,-66.3601668,18.1037997,-66.3575862,77801,2416010,7204377801,Santa Catalina,Santa Catalina barrio,20,26637379,0,18.1009789,-66.405481,santa catalina,coamo municipio,coamo,santa catalina barrio
72,45,1804502,Comerío,Comerío Municipio,73557193,319739,18.2247414,-66.2218206,18.2250315,-66.2194806,15666,2415279,7204515666,Cedrito,Cedrito barrio,20,6519279,98744,18.256793,-66.1951881,cedrito,comerio municipio,comerio,cedrito barrio
72,45,1804502,Comerío,Comerío Municipio,73557193,319739,18.2247414,-66.2218206,18.2250315,-66.2194806,16397,2414956,7204516397,Cejas,Cejas barrio,20,3263902,0,18.2088024,-66.1894539,cejas,comerio municipio,comerio,cejas barrio
72,45,1804502,Comerío,Comerío Municipio,73557193,319739,18.2247414,-66.2218206,18.2250315,-66.2194806,19708,2414999,7204519708,Comerío,Comerío barrio-pueblo,41,1011581,28246,18.2193187,-66.2239386,comerio,comerio municipio,comerio,comerio barrio-pueblo
72,45,1804502,Comerío,Comerío Municipio,73557193,319739,18.2247414,-66.2218206,18.2250315,-66.2194806,23879,2415052,7204523879,Doña Elena,Doña Elena barrio,20,12612973,108303,18.253154,-66.2166625,dona elena,comerio municipio,comerio,dona elena barrio
72,45,1804502,Comerío,Comerío Municipio,73557193,319739,18.2247414,-66.2218206,18.2250315,-66.2194806,56301,2415720,7204556301,Naranjo,Naranjo barrio,20,10443797,1356,18.2282642,-66.193329,naranjo,comerio municipio,comerio,naranjo barrio
72,45,1804502,Comerío,Comerío Municipio,73557193,319739,18.2247414,-66.2218206,18.2250315,-66.2194806,59010,2415753,7204559010,Palomas,Palomas barrio,20,10247449,14888,18.2334463,-66.2409611,palomas,comerio municipio,comerio,palomas barrio
72,45,1804502,Comerío,Comerío Municipio,73557193,319739,18.2247414,-66.2218206,18.2250315,-66.2194806,62020,2415784,7204562020,Piñas,Piñas barrio,20,8614547,0,18.1950781,-66.2262671,pinas,comerio municipio,comerio,pinas barrio
72,45,1804502,Comerío,Comerío Municipio,73557193,319739,18.2247414,-66.2218206,18.2250315,-66.2194806,71265,2415934,7204571265,Río Hondo,Río Hondo barrio,20,13512003,68202,18.2094919,-66.2582562,rio hondo,comerio municipio,comerio,rio hondo barrio
72,45,1804502,Comerío,Comerío Municipio,73557193,319739,18.2247414,-66.2218206,18.2250315,-66.2194806,85412,2416093,7204585412,Vega Redonda,Vega Redonda barrio,20,7331662,0,18.2063905,-66.2095159,vega redonda,comerio municipio,comerio,vega redonda barrio
72,47,1804503,Corozal,Corozal Municipio,110248542,16284,18.3043153,-66.3278984,18.3039098,-66.3261795,143,2415083,7204700143,Abras,Abras barrio,20,9837430,338,18.3558585,-66.3134277,abras,corozal municipio,corozal,abras barrio
72,47,1804503,Corozal,Corozal Municipio,110248542,16284,18.3043153,-66.3278984,18.3039098,-66.3261795,17945,2414976,7204717945,Cibuco,Cibuco barrio,20,9282132,7839,18.3413801,-66.3425717,cibuco,corozal municipio,corozal,cibuco barrio
72,47,1804503,Corozal,Corozal Municipio,110248542,16284,18.3043153,-66.3278984,18.3039098,-66.3261795,20826,2415009,7204720826,Corozal,Corozal barrio-pueblo,41,910670,0,18.3397381,-66.3167537,corozal,corozal municipio,corozal,corozal barrio-pueblo
72,47,1804503,Corozal,Corozal Municipio,110248542,16284,18.3043153,-66.3278984,18.3039098,-66.3261795,22288,2415028,7204722288,Cuchillas,Cuchillas barrio,20,6977712,3357,18.2943754,-66.3629525,cuchillas,corozal municipio,corozal,cuchillas barrio
72,47,1804503,Corozal,Corozal Municipio,110248542,16284,18.3043153,-66.3278984,18.3039098,-66.3261795,24094,2415054,7204724094,Dos Bocas,Dos Bocas barrio,20,10504081,0,18.319505,-66.32007,dos bocas,corozal municipio,corozal,dos bocas barrio
72,47,1804503,Corozal,Corozal Municipio,110248542,16284,18.3043153,-66.3278984,18.3039098,-66.3261795,48905,2415615,7204748905,Magueyes,Magueyes barrio,20,5106554,0,18.2762177,-66.3691054,magueyes,corozal municipio,corozal,magueyes barrio
72,47,1804503,Corozal,Corozal Municipio,110248542,16284,18.3043153,-66.3278984,18.3039098,-66.3261795,50066,2415634,7204750066,Maná,Maná barrio,20,10003518,635,18.2654227,-66.3091378,mana,corozal municipio,corozal,mana barrio
72,47,1804503,Corozal,Corozal Municipio,110248542,16284,18.3043153,-66.3278984,18.3039098,-66.3261795,56516,2415725,7204756516,Negros,Negros barrio,20,7692950,197,18.2928202,-66.3265697,negros,corozal municipio,corozal,negros barrio
72,47,1804503,Corozal,Corozal Municipio,110248542,16284,18.3043153,-66.3278984,18.3039098,-66.3261795,57677,2415737,7204757677,Padilla,Padilla barrio,20,11538982,1486,18.3127582,-66.353932,padilla,corozal municipio,corozal,padilla barrio
72,47,1804503,Corozal,Corozal Municipio,110248542,16284,18.3043153,-66.3278984,18.3039098,-66.3261795,58107,2415742,7204758107,Palmarejo,Palmarejo barrio,20,9990175,0,18.3291713,-66.2921023,palmarejo,corozal municipio,corozal,palmarejo barrio
72,47,1804503,Corozal,Corozal Municipio,110248542,16284,18.3043153,-66.3278984,18.3039098,-66.3261795,58322,2415744,7204758322,Palmarito,Palmarito barrio,20,12757869,0,18.260031,-66.3431493,palmarito,corozal municipio,corozal,palmarito barrio
72,47,1804503,Corozal,Corozal Municipio,110248542,16284,18.3043153,-66.3278984,18.3039098,-66.3261795,59096,2415754,7204759096,Palos Blancos,Palos Blancos barrio,20,12884596,2432,18.2908496,-66.3025682,palos blancos,corozal municipio,corozal,palos blancos barrio
72,47,1804503,Corozal,Corozal Municipio,110248542,16284,18.3043153,-66.3278984,18.3039098,-66.3261795,64557,2415810,7204764557,Pueblo,Pueblo barrio,20,2761873,0,18.3462328,-66.305416,pueblo,corozal municipio,corozal,pueblo barrio
72,49,1804504,Culebra,Culebra Municipio,30161189,407112670,18.3233672,-65.3007928,18.3266082,-65.3077686,22632,2415033,7204922632,Culebra,Culebra barrio-pueblo,41,330667,222276,18.3059212,-65.3021734,culebra,culebra municipio,culebra,culebra barrio-pueblo
72,49,1804504,Culebra,Culebra Municipio,30161189,407112670,18.3233672,-65.3007928,18.3266082,-65.3077686,28566,2415414,7204928566,Flamenco,Flamenco barrio,20,12678150,186149084,18.3189946,-65.3534627,flamenco,culebra municipio,culebra,flamenco barrio
72,49,1804504,Culebra,Culebra Municipio,30161189,407112670,18.3233672,-65.3007928,18.3266082,-65.3077686,29426,2415421,7204929426,Fraile,Fraile barrio,20,8227528,83470556,18.2974761,-65.2501296,fraile,culebra municipio,culebra,fraile barrio
72,49,1804504,Culebra,Culebra Municipio,30161189,407112670,18.3233672,-65.3007928,18.3266082,-65.3077686,63396,2415797,7204963396,Playa Sardinas I,Playa Sardinas I barrio,20,481839,16418273,18.3025123,-65.3081351,playa sardinas i,culebra municipio,culebra,playa sardinas i barrio
72,49,1804504,Culebra,Culebra Municipio,30161189,407112670,18.3233672,-65.3007928,18.3266082,-65.3077686,63439,2415798,7204963439,Playa Sardinas II,Playa Sardinas II barrio,20,2597052,60356202,18.287823,-65.2849038,playa sardinas ii,culebra municipio,culebra,playa sardinas ii barrio
72,49,1804504,Culebra,Culebra Municipio,30161189,407112670,18.3233672,-65.3007928,18.3266082,-65.3077686,76382,2415996,7204976382,San Isidro,San Isidro barrio,20,5845953,60496279,18.3473633,-65.2366625,san isidro,culebra municipio,culebra,san isidro barrio
72,51,1804505,Dorado,Dorado Municipio,59869071,79239770,18.4720159,-66.2620358,18.4743757,-66.2619727,24051,2415053,7205124051,Dorado,Dorado barrio-pueblo,41,187160,7889,18.4593382,-66.2614451,dorado,dorado municipio,dorado,dorado barrio-pueblo
72,51,1804505,Dorado,Dorado Municipio,59869071,79239770,18.4720159,-66.2620358,18.4743757,-66.2619727,27448,2415406,7205127448,Espinosa,Espinosa barrio,20,8214262,20933,18.3978915,-66.291915,espinosa,dorado municipio,dorado,espinosa barrio
72,51,1804505,Dorado,Dorado Municipio,59869071,79239770,18.4720159,-66.2620358,18.4743757,-66.2619727,34758,2415498,7205134758,Higuillar,Higuillar barrio,20,30571587,3055072,18.4541341,-66.2867536,higuillar,dorado municipio,dorado,higuillar barrio
72,51,1804505,Dorado,Dorado Municipio,59869071,79239770,18.4720159,-66.2620358,18.4743757,-66.2619727,48819,2415614,7205148819,Maguayo,Maguayo barrio,20,9988986,51458,18.4134681,-66.274301,maguayo,dorado municipio,dorado,maguayo barrio
72,51,1804505,Dorado,Dorado Municipio,59869071,79239770,18.4720159,-66.2620358,18.4743757,-66.2619727,49808,2415629,7205149808,Mameyal,Mameyal barrio,20,6898692,2084790,18.4660122,-66.2329659,mameyal,dorado municipio,dorado,mameyal barrio
72,51,1804505,Dorado,Dorado Municipio,59869071,79239770,18.4720159,-66.2620358,18.4743757,-66.2619727,71480,2415937,7205171480,Río Lajas,Río Lajas barrio,20,4008384,20701,18.3964516,-66.2634646,rio lajas,dorado municipio,dorado,rio lajas barrio
72,53,1804506,Fajardo,Fajardo Municipio,77448650,195352769,18.3622068,-65.6065755,18.3863776,-65.588454,9732,2415196,7205309732,Cabezas,Cabezas barrio,20,7785485,182516312,18.3863776,-65.588454,cabezas,fajardo municipio,fajardo,cabezas barrio
72,53,1804506,Fajardo,Fajardo Municipio,77448650,195352769,18.3622068,-65.6065755,18.3863776,-65.588454,23406,2415046,7205323406,Demajagua,Demajagua barrio,20,3454692,518985,18.287582,-65.6552702,demajagua,fajardo municipio,fajardo,demajagua barrio
72,53,1804506,Fajardo,Fajardo Municipio,77448650,195352769,18.3622068,-65.6065755,18.3863776,-65.588454,28007,2415409,7205328007,Fajardo,Fajardo barrio-pueblo,41,7344004,1014585,18.3292321,-65.6492216,fajardo,fajardo municipio,fajardo,fajardo barrio-pueblo
72,53,1804506,Fajardo,Fajardo Municipio,77448650,195352769,18.3622068,-65.6065755,18.3863776,-65.588454,28695,2415416,7205328695,Florencio,Florencio barrio,20,4292893,9606,18.313748,-65.6706054,florencio,fajardo municipio,fajardo,florencio barrio
72,53,1804506,Fajardo,Fajardo Municipio,77448650,195352769,18.3622068,-65.6065755,18.3863776,-65.588454,56344,2415721,7205356344,Naranjo,Naranjo barrio,20,3878815,1031,18.3164713,-65.6963226,naranjo,fajardo municipio,fajardo,naranjo barrio
72,53,1804506,Fajardo,Fajardo Municipio,77448650,195352769,18.3622068,-65.6065755,18.3863776,-65.588454,67223,2415876,7205367223,Quebrada Fajardo,Quebrada Fajardo barrio,20,11679127,8950045,18.3613009,-65.6630003,quebrada fajardo,fajardo municipio,fajardo,quebrada fajardo barrio
72,53,1804506,Fajardo,Fajardo Municipio,77448650,195352769,18.3622068,-65.6065755,18.3863776,-65.588454,67868,2415887,7205367868,Quebrada Vueltas,Quebrada Vueltas barrio,20,14399422,1733590,18.3024505,-65.6366099,quebrada vueltas,fajardo municipio,fajardo,quebrada vueltas barrio
72,53,1804506,Fajardo,Fajardo Municipio,77448650,195352769,18.3622068,-65.6065755,18.3863776,-65.588454,70233,2415915,7205370233,Río Arriba,Río Arriba barrio,20,22161831,2550,18.2906486,-65.7263811,rio arriba,fajardo municipio,fajardo,rio arriba barrio
72,53,1804506,Fajardo,Fajardo Municipio,77448650,195352769,18.3622068,-65.6065755,18.3863776,-65.588454,79779,2416027,7205379779,Sardinera,Sardinera barrio,20,2452381,606065,18.3473365,-65.6413908,sardinera,fajardo municipio,fajardo,sardinera barrio
72,54,1804507,Florida,Florida Municipio,39391497,34012,18.3734424,-66.5602145,18.3739534,-66.5600846,28996,2415417,7205428996,Florida Adentro,Florida Adentro barrio,20,39391497,34012,18.3739534,-66.5600846,florida adentro,florida municipio,florida,florida adentro barrio
72,55,1804508,Guánica,Guánica Municipio,95960072,109853143,17.9463562,-66.9219401,17.9480521,-66.9229889,3454,2415125,7205503454,Arena,Arena barrio,20,11354033,2580,18.0171717,-66.9432977,arena,guanica municipio,guanica,arena barrio
72,55,1804508,Guánica,Guánica Municipio,95960072,109853143,17.9463562,-66.9219401,17.9480521,-66.9229889,12785,2415244,7205512785,Caño,Caño barrio,20,4000916,1608,17.9964436,-66.902428,cano,guanica municipio,guanica,cano barrio
72,55,1804508,Guánica,Guánica Municipio,95960072,109853143,17.9463562,-66.9219401,17.9480521,-66.9229889,14032,2415262,7205514032,Carenero,Carenero barrio,20,19141742,4633544,17.9592583,-66.8857197,carenero,guanica municipio,guanica,carenero barrio
72,55,1804508,Guánica,Guánica Municipio,95960072,109853143,17.9463562,-66.9219401,17.9480521,-66.9229889,18246,2414983,7205518246,Ciénaga,Ciénaga barrio,20,14701025,107458,17.9969207,-66.9375152,cienaga,guanica municipio,guanica,cienaga barrio
72,55,1804508,Guánica,Guánica Municipio,95960072,109853143,17.9463562,-66.9219401,17.9480521,-66.9229889,26760,2415398,7205526760,Ensenada,Ensenada barrio,20,2056928,656329,17.9683755,-66.9291674,ensenada,guanica municipio,guanica,ensenada barrio
72,55,1804508,Guánica,Guánica Municipio,95960072,109853143,17.9463562,-66.9219401,17.9480521,-66.9229889,31232,2415446,7205531232,Guánica,Guánica barrio-pueblo,41,2031568,526865,17.9686932,-66.9144897,guanica,guanica municipio,guanica,guanica barrio-pueblo
72,55,1804508,Guánica,Guánica Municipio,95960072,109853143,17.9463562,-66.9219401,17.9480521,-66.9229889,54022,2415692,7205554022,Montalva,Montalva barrio,20,28099450,9844763,17.9484098,-66.9452735,montalva,guanica municipio,guanica,montalva barrio
72,55,1804508,Guánica,Guánica Municipio,95960072,109853143,17.9463562,-66.9219401,17.9480521,-66.9229889,81112,2416042,7205581112,Susúa Baja,Susúa Baja barrio,20,14574410,41924,18.0098651,-66.891991,susua baja,guanica municipio,guanica,susua baja barrio
72,57,1804509,Guayama,Guayama Municipio,168445342,108210431,17.9733749,-66.1363509,17.9739287,-66.1374675,1691,2415100,7205701691,Algarrobo,Algarrobo barrio,20,10906724,1091915,17.9817237,-66.0847369,algarrobo,guayama municipio,guayama,algarrobo barrio
72,57,1804509,Guayama,Guayama Municipio,168445342,108210431,17.9733749,-66.1363509,17.9739287,-66.1374675,10549,2415210,7205710549,Caimital,Caimital barrio,20,9200771,3796,17.9999702,-66.1009329,caimital,guayama municipio,guayama,caimital barrio
72,57,1804509,Guayama,Guayama Municipio,168445342,108210431,17.9733749,-66.1363509,17.9739287,-66.1374675,14075,2415263,7205714075,Carite,Carite barrio,20,28490289,1201402,18.0821001,-66.0926025,carite,guayama municipio,guayama,carite barrio
72,57,1804509,Guayama,Guayama Municipio,168445342,108210431,17.9733749,-66.1363509,17.9739287,-66.1374675,14161,2415264,7205714161,Carmen,Carmen barrio,20,5988017,0,18.0361539,-66.1625601,carmen,guayama municipio,guayama,carmen barrio
72,57,1804509,Guayama,Guayama Municipio,168445342,108210431,17.9733749,-66.1363509,17.9739287,-66.1374675,30845,2415441,7205730845,Guamaní,Guamaní barrio,20,15043887,0,18.0358168,-66.1061518,guamani,guayama municipio,guayama,guamani barrio
72,57,1804509,Guayama,Guayama Municipio,168445342,108210431,17.9733749,-66.1363509,17.9739287,-66.1374675,32264,2415463,7205732264,Guayama,Guayama barrio-pueblo,41,6385058,1093,17.976702,-66.1142058,guayama,guayama municipio,guayama,guayama barrio-pueblo
72,57,1804509,Guayama,Guayama Municipio,168445342,108210431,17.9733749,-66.1363509,17.9739287,-66.1374675,38714,2415549,7205738714,Jobos,Jobos barrio,20,30622395,12448731,17.9523818,-66.180776,jobos,guayama municipio,guayama,jobos barrio
72,57,1804509,Guayama,Guayama Municipio,168445342,108210431,17.9733749,-66.1363509,17.9739287,-66.1374675,48217,2415606,7205748217,Machete,Machete barrio,20,9079619,1321513,17.9540335,-66.1217612,machete,guayama municipio,guayama,machete barrio
72,57,1804509,Guayama,Guayama Municipio,168445342,108210431,17.9733749,-66.1363509,17.9739287,-66.1374675,58494,2415748,7205758494,Palmas,Palmas barrio,20,17425850,10370,18.0107138,-66.1336146,palmas,guayama municipio,guayama,palmas barrio
72,57,1804509,Guayama,Guayama Municipio,168445342,108210431,17.9733749,-66.1363509,17.9739287,-66.1374675,64256,2415808,7205764256,Pozo Hondo,Pozo Hondo barrio,20,35302732,119397,17.9985759,-66.1680047,pozo hondo,guayama municipio,guayama,pozo hondo barrio
72,59,1804510,Guayanilla,Guayanilla Municipio,109480383,56911386,18.0071011,-66.7971368,18.0053378,-66.7982933,5905,2415157,7205905905,Barrero,Barrero barrio,20,3320395,495,18.068842,-66.7713366,barrero,guayanilla municipio,guayanilla,barrero barrio
72,59,1804510,Guayanilla,Guayanilla Municipio,109480383,56911386,18.0071011,-66.7971368,18.0053378,-66.7982933,7840,2415176,7205907840,Boca,Boca barrio,20,16543788,7020471,17.9694744,-66.8136157,boca,guayanilla municipio,guayanilla,boca barrio
72,59,1804510,Guayanilla,Guayanilla Municipio,109480383,56911386,18.0071011,-66.7971368,18.0053378,-66.7982933,15795,2415284,7205915795,Cedro,Cedro barrio,20,12349308,3553,18.0253584,-66.7481993,cedro,guayanilla municipio,guayanilla,cedro barrio
